COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
"64000",高雄市,"64000120",鳳山區,64000120-022,海光里,"364","188","176","2220","1102","1118","623","249","374",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-024,忠誠里,"440","229","211","2844","1420","1424","753","325","428",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-025,新甲里,"457","239","218","2391","1160","1231","636","284","352",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-026,武漢里,"603","323","280","3722","1840","1882","1048","464","584",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-027,正義里,"595","310","285","4714","2324","2390","1411","617","794",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-028,一甲里,"233","140","93","2396","1204","1192","750","318","432",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-029,福興里,"1046","557","489","4385","2140","2245","1290","566","724",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-030,東門里,"666","354","312","4400","2101","2299","1211","470","741",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-031,瑞興里,"664","324","340","3996","1927","2069","869","339","530",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-032,天興里,"499","266","233","2563","1262","1301","788","346","442",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-033,新強里,"833","441","392","4346","2147","2199","1079","487","592",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-034,國泰里,"287","153","134","2540","1274","1266","1140","506","634",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-035,鳳東里,"1177","590","587","5596","2764","2832","1267","524","743",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-036,新富里,"583","311","272","3043","1525","1518","1021","470","551",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-037,國光里,"276","159","117","2201","1078","1123","974","449","525",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-038,國隆里,"179","80","99","1647","823","824","712","328","384",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-039,文德里,"856","440","416","7378","3466","3912","1825","806","1019",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-040,過埤里,"2859","1452","1407","13246","6645","6601","1970","888","1082",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-041,曹公里,"207","113","94","1422","662","760","498","231","267",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-042,興仁里,"505","250","255","2425","1202","1223","871","385","486",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-043,五福里,"587","297","290","2298","1131","1167","737","328","409",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-044,忠孝里,"612","316","296","4214","2090","2124","1385","577","808",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-045,生明里,"189","87","102","1602","768","834","442","186","256",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-046,和興里,"1082","590","492","3451","1664","1787","1070","485","585",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-047,協和里,"462","229","233","2359","1174","1185","721","309","412",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-048,文山里,"730","387","343","4911","2458","2453","1381","635","746",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-049,福誠里,"961","501","460","4105","1943","2162","849","381","468",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-050,誠德里,"375","192","183","2110","1020","1090","525","199","326",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-051,三民里,"168","95","73","751","355","396","315","145","170",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-053,北門里,"515","264","251","3039","1536","1503","944","406","538",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-054,富甲里,"128","75","53","1419","698","721","438","173","265",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-055,南成里,"2220","1143","1077","8320","4105","4215","1458","681","777",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-056,文華里,"1405","689","716","6579","3145","3434","1769","734","1035",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-057,大德里,"718","363","355","3602","1808","1794","925","370","555",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-058,武松里,"193","105","88","1962","1029","933","628","290","338",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-059,文衡里,"452","237","215","3454","1626","1828","697","296","401",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-060,文福里,"1808","949","859","8127","3828","4299","1559","665","894",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-061,誠信里,"190","96","94","1761","817","944","307","137","170",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-062,誠智里,"258","134","124","2161","1049","1112","551","224","327",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-063,國富里,"240","123","117","1960","944","1016","590","257","333",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-064,武慶里,"294","151","143","1762","868","894","495","196","299",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-065,海洋里,"554","262","292","2962","1411","1551","796","361","435",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-066,新武里,"369","202","167","1944","972","972","616","268","348",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-067,新樂里,"624","326","298","3582","1727","1855","774","339","435",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-068,新泰里,"689","360","329","3382","1629","1753","705","315","390",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-069,中崙里,"183","87","96","1892","925","967","510","231","279",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-070,中榮里,"321","156","165","3705","1868","1837","878","377","501",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-071,中民里,"289","156","133","3686","1835","1851","802","337","465",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-072,二甲里,"698","369","329","3667","1859","1808","988","436","552",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-073,龍成里,"216","119","97","2106","1080","1026","702","302","400",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-074,富榮里,"279","152","127","1902","942","960","451","213","238",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-075,善美里,"489","264","225","4563","2227","2336","1142","485","657",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-076,南和里,"270","126","144","1972","984","988","573","254","319",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-077,福祥里,"380","202","178","2098","1045","1053","590","252","338",113Y06M
"64000",高雄市,"64000120",鳳山區,64000120-078,保安里,"1874","949","925","6123","2937","3186","837","354","483",113Y06M
"64000",高雄市,"64000130",林園區,64000130-001,東林里,"458","247","211","2365","1177","1188","627","277","350",113Y06M
"64000",高雄市,"64000130",林園區,64000130-002,林園里,"475","239","236","2373","1159","1214","694","295","399",113Y06M
"64000",高雄市,"64000130",林園區,64000130-003,溪州里,"631","305","326","3625","1855","1770","766","354","412",113Y06M
"64000",高雄市,"64000130",林園區,64000130-004,潭頭里,"220","107","113","2201","1151","1050","550","248","302",113Y06M
"64000",高雄市,"64000130",林園區,64000130-005,中厝里,"298","164","134","2485","1318","1167","595","246","349",113Y06M
"64000",高雄市,"64000130",林園區,64000130-006,中門里,"237","124","113","2036","1053","983","538","257","281",113Y06M
"64000",高雄市,"64000130",林園區,64000130-007,頂厝里,"622","332","290","3915","1992","1923","888","378","510",113Y06M
"64000",高雄市,"64000130",林園區,64000130-008,港埔里,"159","84","75","1412","735","677","403","191","212",113Y06M
"64000",高雄市,"64000130",林園區,64000130-009,西溪里,"347","177","170","2769","1370","1399","666","339","327",113Y06M
"64000",高雄市,"64000130",林園區,64000130-010,港嘴里,"148","73","75","1353","655","698","353","173","180",113Y06M
"64000",高雄市,"64000130",林園區,64000130-011,北汕里,"122","66","56","1199","631","568","352","157","195",113Y06M
"64000",高雄市,"64000130",林園區,64000130-012,林內里,"258","150","108","1650","859","791","373","140","233",113Y06M
"64000",高雄市,"64000130",林園區,64000130-013,王公里,"571","308","263","3421","1735","1686","768","377","391",113Y06M
"64000",高雄市,"64000130",林園區,64000130-014,林家里,"138","78","60","1001","531","470","297","144","153",113Y06M
"64000",高雄市,"64000130",林園區,64000130-015,龔厝里,"232","126","106","1589","819","770","431","199","232",113Y06M
"64000",高雄市,"64000130",林園區,64000130-016,鳳芸里,"166","81","85","1386","697","689","409","186","223",113Y06M
"64000",高雄市,"64000130",林園區,64000130-017,中芸里,"165","84","81","1368","698","670","417","196","221",113Y06M
"64000",高雄市,"64000130",林園區,64000130-018,東汕里,"61","28","33","654","344","310","182","93","89",113Y06M
"64000",高雄市,"64000130",林園區,64000130-019,西汕里,"68","28","40","576","293","283","143","68","75",113Y06M
"64000",高雄市,"64000130",林園區,64000130-020,仁愛里,"442","237","205","2403","1226","1177","653","278","375",113Y06M
"64000",高雄市,"64000130",林園區,64000130-021,文賢里,"281","135","146","1970","985","985","478","199","279",113Y06M
"64000",高雄市,"64000130",林園區,64000130-022,廣應里,"517","272","245","2825","1429","1396","683","311","372",113Y06M
"64000",高雄市,"64000130",林園區,64000130-023,五福里,"488","245","243","2339","1190","1149","407","180","227",113Y06M
"64000",高雄市,"64000130",林園區,64000130-024,中汕里,"163","82","81","1750","888","862","456","197","259",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-001,拷潭里,"135","65","70","1027","538","489","327","157","170",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-002,內坑里,"751","401","350","5130","2676","2454","1022","492","530",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-003,大寮里,"881","436","445","5733","2973","2760","1349","625","724",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-004,上寮里,"310","150","160","2043","1082","961","513","256","257",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-005,三隆里,"530","277","253","3717","1916","1801","1023","485","538",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-006,琉球里,"593","310","283","4426","2283","2143","874","397","477",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-007,翁園里,"476","246","230","3390","1784","1606","735","344","391",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-008,前庄里,"172","94","78","1778","923","855","516","232","284",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-009,中庄里,"1510","775","735","9048","4592","4456","2229","1004","1225",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-010,後庄里,"903","459","444","6487","3289","3198","1550","674","876",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-011,義仁里,"113","45","68","1359","757","602","426","200","226",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-012,新厝里,"150","80","70","1303","694","609","359","165","194",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-013,過溪里,"288","148","140","2121","1127","994","456","211","245",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-014,潮寮里,"283","142","141","2309","1214","1095","683","338","345",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-015,會結里,"170","73","97","1280","705","575","344","184","160",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-016,會社里,"672","358","314","5102","2693","2409","1292","574","718",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-017,山頂里,"772","399","373","6210","3148","3062","1383","559","824",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-018,忠義里,"17","6","11","311","164","147","140","59","81",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-019,永芳里,"811","431","380","5599","2867","2732","1388","614","774",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-020,義和里,"193","111","82","1652","877","775","594","270","324",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-021,溪寮里,"119","54","65","1243","672","571","365","177","188",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-022,江山里,"219","108","111","1471","760","711","382","170","212",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-023,昭明里,"359","184","175","3064","1628","1436","774","381","393",113Y06M
"64000",高雄市,"64000140",大寮區,64000140-025,中興里,"371","206","165","5227","2735","2492","1384","487","897",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-001,竹寮里,"297","139","158","2103","1087","1016","590","286","304",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-002,九曲里,"648","333","315","4538","2314","2224","923","367","556",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-003,久堂里,"389","193","196","3178","1624","1554","994","420","574",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-004,水安里,"210","106","104","1838","995","843","546","240","306",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-005,水寮里,"192","104","88","1644","908","736","572","265","307",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-006,檨腳里,"362","181","181","2668","1416","1252","824","367","457",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-007,興山里,"103","54","49","792","438","354","222","105","117",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-008,和山里,"54","28","26","719","396","323","256","128","128",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-009,姑山里,"66","35","31","746","414","332","256","116","140",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-010,大坑里,"150","77","73","1069","586","483","327","153","174",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-011,井腳里,"134","76","58","1140","619","521","374","176","198",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-012,小坪里,"105","61","44","975","528","447","327","163","164",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-013,龍目里,"122","56","66","1321","739","582","413","204","209",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-014,大樹里,"262","151","111","2005","1071","934","565","266","299",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-015,三和里,"87","49","38","746","384","362","273","132","141",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-016,溪埔里,"138","83","55","1065","569","496","376","194","182",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-017,興田里,"106","53","53","1393","579","814","502","185","317",113Y06M
"64000",高雄市,"64000150",大樹區,64000150-018,統嶺里,"30","18","12","470","235","235","173","71","102",113Y06M
"64000",高雄市,"64000160",大社區,64000160-001,嘉誠里,"51","26","25","657","359","298","244","119","125",113Y06M
"64000",高雄市,"64000160",大社區,64000160-002,保社里,"262","133","129","2762","1463","1299","587","275","312",113Y06M
"64000",高雄市,"64000160",大社區,64000160-003,大社里,"446","231","215","3873","2016","1857","1158","517","641",113Y06M
"64000",高雄市,"64000160",大社區,64000160-004,翠屏里,"152","82","70","1266","649","617","396","180","216",113Y06M
"64000",高雄市,"64000160",大社區,64000160-005,三奶里,"259","131","128","2104","1094","1010","610","273","337",113Y06M
"64000",高雄市,"64000160",大社區,64000160-006,觀音里,"528","287","241","4311","2218","2093","1163","537","626",113Y06M
"64000",高雄市,"64000160",大社區,64000160-007,神農里,"504","263","241","4039","2032","2007","966","457","509",113Y06M
"64000",高雄市,"64000160",大社區,64000160-008,中里里,"327","177","150","2710","1418","1292","672","296","376",113Y06M
"64000",高雄市,"64000160",大社區,64000160-009,保安里,"406","212","194","2526","1281","1245","692","312","380",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-001,大灣里,"532","272","260","4367","2228","2139","747","347","400",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-002,灣內里,"1402","715","687","7385","3702","3683","1318","613","705",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-003,考潭里,"243","124","119","1946","1040","906","709","343","366",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-004,烏林里,"492","244","248","2922","1456","1466","800","378","422",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-005,仁福里,"57","22","35","644","331","313","221","120","101",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-006,仁武里,"685","360","325","4413","2387","2026","1209","580","629",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-007,文武里,"1492","764","728","8172","4200","3972","1686","761","925",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-008,竹後里,"170","91","79","1734","908","826","546","253","293",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-009,八卦里,"2431","1265","1166","17968","8988","8980","2748","1181","1567",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-010,高楠里,"574","293","281","2692","1280","1412","551","218","333",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-011,後安里,"338","167","171","2046","1079","967","563","267","296",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-012,中華里,"117","58","59","1256","697","559","361","153","208",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-013,五和里,"731","391","340","4912","2495","2417","817","353","464",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-014,仁和里,"560","290","270","3377","1710","1667","723","329","394",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-015,赤山里,"1075","580","495","6429","3278","3151","1115","511","604",113Y06M
"64000",高雄市,"64000170",仁武區,64000170-016,仁慈里,"259","129","130","1843","917","926","533","258","275",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-001,鳥松里,"874","478","396","8391","4115","4276","2340","1143","1197",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-002,夢裡里,"441","244","197","3984","1966","2018","1206","602","604",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-003,大華里,"991","492","499","7294","3598","3696","2723","1302","1421",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-004,?埔里,"293","149","144","2633","1395","1238","868","423","445",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-005,仁美里,"578","313","265","5225","2793","2432","1592","725","867",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-006,大竹里,"54","28","26","479","259","220","186","91","95",113Y06M
"64000",高雄市,"64000180",鳥松區,64000180-007,華美里,"376","186","190","2931","1503","1428","915","402","513",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-001,平安里,"108","55","53","728","370","358","344","152","192",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-002,岡山里,"621","329","292","3497","1789","1708","974","458","516",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-003,壽天里,"652","334","318","2503","1176","1327","762","321","441",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-004,維仁里,"114","63","51","660","338","322","275","132","143",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-005,後紅里,"483","239","244","3628","1741","1887","700","306","394",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-006,大遼里,"159","85","74","1087","601","486","331","143","188",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-007,忠孝里,"456","234","222","2047","1027","1020","802","325","477",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-008,和平里,"88","36","52","370","175","195","79","34","45",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-009,前峰里,"348","190","158","2248","1110","1138","631","251","380",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-010,劉厝里,"146","81","65","1056","548","508","377","177","200",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-011,協和里,"483","246","237","2845","1374","1471","732","329","403",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-012,後協里,"680","371","309","4527","2261","2266","1159","476","683",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-013,信義里,"205","103","102","1271","659","612","384","148","236",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-014,潭底里,"88","42","46","611","331","280","166","76","90",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-015,三和里,"90","41","49","654","346","308","216","103","113",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-016,仁壽里,"330","179","151","2404","1208","1196","880","395","485",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-017,碧紅里,"490","272","218","3127","1607","1520","789","360","429",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-018,程香里,"522","256","266","3364","1721","1643","780","337","443",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-019,竹圍里,"1499","808","691","6182","2950","3232","1038","450","588",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-020,台上里,"1246","610","636","5348","2619","2729","895","364","531",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-021,灣裡里,"236","122","114","1589","801","788","351","159","192",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-022,白米里,"260","137","123","1837","925","912","332","148","184",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-023,石潭里,"198","112","86","1500","758","742","388","184","204",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-024,福興里,"117","59","58","853","445","408","247","113","134",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-025,本洲里,"219","109","110","1318","670","648","357","171","186",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-026,嘉興里,"336","169","167","2545","1320","1225","783","374","409",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-027,嘉峰里,"171","83","88","1392","750","642","377","183","194",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-028,華崗里,"184","84","100","1187","623","564","349","169","180",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-029,大莊里,"167","78","89","771","405","366","221","108","113",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-030,協榮里,"174","89","85","1564","799","765","514","212","302",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-031,為隨里,"145","77","68","576","302","274","139","69","70",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-032,壽峰里,"358","185","173","1761","873","888","514","218","296",113Y06M
"64000",高雄市,"64000190",岡山區,64000190-033,仁義里,"224","120","104","1142","558","584","696","299","397",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-001,橋頭里,"259","144","115","1624","812","812","500","225","275",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-002,橋南里,"87","54","33","713","371","342","349","162","187",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-003,仕隆里,"194","97","97","1653","831","822","629","282","347",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-004,仕豐里,"318","175","143","2110","1067","1043","619","285","334",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-005,芋寮里,"83","40","43","863","472","391","315","152","163",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-006,東林里,"241","121","120","1727","886","841","570","265","305",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-007,西林里,"124","62","62","961","518","443","403","186","217",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-008,白樹里,"502","251","251","2687","1317","1370","673","304","369",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-009,筆秀里,"153","72","81","1136","595","541","372","192","180",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-010,新莊里,"976","484","492","5688","2754","2934","707","322","385",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-011,甲北里,"316","167","149","2527","1273","1254","568","264","304",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-012,甲南里,"192","102","90","1840","983","857","616","276","340",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-013,頂鹽里,"74","36","38","1069","561","508","280","141","139",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-014,中崎里,"57","30","27","454","248","206","164","82","82",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-015,仕和里,"374","198","176","2782","1390","1392","936","429","507",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-016,德松里,"273","143","130","1232","641","591","289","136","153",113Y06M
"64000",高雄市,"64000200",橋頭區,64000200-017,三德里,"94","50","44","608","314","294","195","84","111",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-001,尖山里,"67","32","35","790","404","386","326","172","154",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-002,瓊林里,"218","114","104","1636","863","773","476","221","255",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-003,安招里,"319","162","157","2485","1335","1150","873","497","376",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-004,角宿里,"245","137","108","2202","1172","1030","560","269","291",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-005,鳳雄里,"173","89","84","1859","1014","845","609","270","339",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-006,金山里,"47","25","22","308","180","128","133","62","71",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-007,東燕里,"234","123","111","1842","961","881","515","233","282",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-008,南燕里,"400","201","199","3254","1752","1502","844","393","451",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-009,西燕里,"355","186","169","2595","1352","1243","729","326","403",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-010,橫山里,"120","64","56","1381","815","566","436","214","222",113Y06M
"64000",高雄市,"64000210",燕巢區,64000210-011,深水里,"213","107","106","1763","935","828","640","311","329",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-001,鹿埔里,"20","11","9","257","156","101","91","49","42",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-002,南安里,"33","22","11","619","357","262","337","191","146",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-003,大同里,"11","6","5","242","139","103","107","61","46",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-004,田寮里,"3","1","2","209","113","96","129","73","56",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-005,七星里,"14","5","9","347","198","149","229","120","109",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-006,崇德里,"71","38","33","642","348","294","259","131","128",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-007,西德里,"42","17","25","507","285","222","245","128","117",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-008,三和里,"15","7","8","206","125","81","116","65","51",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-009,古亭里,"18","6","12","291","188","103","168","81","87",113Y06M
"64000",高雄市,"64000220",田寮區,64000220-010,新興里,"60","26","34","771","425","346","362","184","178",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-001,石安里,"99","49","50","976","522","454","300","134","166",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-002,中路里,"186","98","88","1482","778","704","491","235","256",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-003,?山里,"153","75","78","925","507","418","287","136","151",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-004,港後里,"282","142","140","1632","846","786","448","211","237",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-005,崗山里,"66","40","26","558","277","281","209","97","112",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-006,阿蓮里,"698","342","356","3929","1975","1954","951","427","524",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-007,清蓮里,"322","174","148","2059","1045","1014","575","244","331",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-008,和蓮里,"291","137","154","1841","937","904","501","224","277",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-009,青旗里,"159","83","76","1218","615","603","332","160","172",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-010,復安里,"143","75","68","1234","643","591","403","178","225",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-011,玉庫里,"87","44","43","844","474","370","212","103","109",113Y06M
"64000",高雄市,"64000230",阿蓮區,64000230-012,南蓮里,"371","202","169","2342","1185","1157","665","280","385",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-001,竹滬里,"436","247","189","2666","1343","1323","658","289","369",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-002,頂寮里,"142","58","84","859","457","402","288","138","150",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-003,新達里,"109","58","51","937","492","445","285","140","145",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-004,後鄉里,"145","75","70","864","443","421","246","117","129",113Y06M
"64000",高雄市,"64000240",路竹區,64000240-005,北嶺里,"136","74","62","961","488","473","255","113","142",113Y06M
